ODH
7
x
y
z
Fe
S
Cu
MET
189861.86	8438936.184	3658.094	7.43	0.15	0.00715	0.21501
189861.86	8438936.184	3656.094	10.41	0.19	0.00602	0.29919
189862.6062	8438935.807	3729.444604	48.76	0.04	0.05553	0.1805
189861.4706	8438937.068	3727.747548	55.375	0.04	0.0544575	0.1425225
189860.3114	8438938.356	3726.015136	37.43	0.01	0.09344	0.21519
189859.1522	8438939.643	3724.282724	59.485	0.04	0.093705	0.096235
189857.7328	8438941.219	3722.161404	63.345	0.095	0.07677	0.0784
189856.3133	8438942.796	3720.040084	63.165	0.11	0.029985	0.07704
189854.8939	8438944.372	3717.918763	61.665	0.165	0.03429	0.089565
189853.4744	8438945.949	3715.797443	65.182	0.046	0.0376332	0.0753048
189852.055	8438947.525	3713.676123	63.91	0.035	0.070295	0.07762
189850.6356	8438949.102	3711.554802	61.105	0.02	0.15981	0.083875
189849.2161	8438950.678	3709.433482	65.625	0.01	0.0568	0.06528
189848.1515	8438951.86	3707.842492	66.345	0.01	0.028	0.06743
189847.087	8438953.043	3706.251501	63.82	0.015	0.064965	0.08094
189845.6675	8438954.619	3704.130181	51.99	0.015	0.11471	0.120625
189844.2481	8438956.196	3702.008861	47.205	0.012	0.09507	0.15208
189842.8286	8438957.772	3699.88754	62.33	0.085	0.057925	0.10322
189841.4092	8438959.349	3697.76622	60.75	0.095	0.05366	0.110105
189839.9898	8438960.925	3695.6449	59.87	0.035	0.06499	0.107355
189838.6413	8438962.423	3693.629645	44.162	0.032	0.1408144	0.2586033
189837.5057	8438963.684	3691.932589	50.85	0.01	0.11765	0.17829
189836.2992	8438965.024	3690.129467	58.25	0.02	0.129855	0.11365
189834.8798	8438966.6	3688.008147	50.745	0.032	0.1191475	0.1651425
189833.4603	8438968.177	3685.886826	36.3	0.015	0.075515	0.25185
189832.0409	8438969.753	3683.765506	51.68	0.06	0.093805	0.188545
189830.8817	8438971.041	3682.033094	19.07	0.09	0.18016	0.41769
189829.7225	8438972.328	3680.300683	58.85	0.14	0.03634	0.11359
189828.6579	8438973.51	3678.709692	48.5	0.1	0.0817	0.19321
189827.6524	8438974.627	3677.20709	22.64	0.9	0.22789	0.39611
189826.2922	8438976.138	3675.174158	54.4	3.335	0.12579	0.15058
189825.0028	8438977.57	3673.247292	56.393	3.39	0.131128	0.1651555
189873.7227	8439151.79	3694.665449	60.559	0.045	0.0724515	0.1068066
