DDH;From;To;Fe;S;Cu;MET Total;Litologia;AI;DG;;;
ODH-52;102.15;103.7;47.97;3.76;0.10155;1300.5;MG;1.55;;;;
ODH-52;103.7;104.05;24.91;3.4;0.1179;1717.5;SK;0.35;;;;
ODH-52;104.05;105.35;45.7;3.53;0.19185;1436;MG;1.3;;;;
ODH-52;105.35;109.14;8.94;0.4;0.01676;5504;SK;3.79;;;;
ODH-52;109.14;110.5;43.76;2.52;0.08204;871.4;MG;1.36;;;;
ODH-52;110.5;111.8;9.39;0.13;0.00414;6810.1;SK;1.3;;;;
ODH-52;111.8;113.5;56.49;2.03;0.05075;698.2;MG;1.7;;;;
ODH-52;113.5;115.2;51.59;2.56;0.08499;1110;MG;1.7;;;;
ODH-52;115.2;116.9;47.63;4.11;0.13087;1522.4;MG;1.7;;;;
ODH-52;116.9;118.6;45.58;1.82;0.07054;1353;MG;1.7;;;;
ODH-52;118.6;120.35;44.51;3.09;0.14896;2525.1;MG;1.75;;;;
ODH-52;120.35;121;14.65;1.24;0.07484;3634.1;SK;0.65;;;;
ODH-52;121;121.55;48.33;2.23;0.10792;1498.3;MG;0.55;;;;
ODH-52;121.55;122;36.57;1.71;0.05892;2439.1;SK;0.45;;;;
ODH-52;122;123;57.43;4.48;0.12362;1262;MG;1;;;;
ODH-52;123;124.05;49.65;1.79;0.09667;1418;MG;1.05;;;;
ODH-52;124.05;127.8;8.23;0.29;0.01128;3604.3;SK;3.75;;;;
ODH-52;127.8;131.4;16.01;0.68;0.05205;3502.8;SK;3.6;;;;
ODH-52;131.4;136.8;6.53;0.12;0.00381;6199;INT;5.4;;;;
ODH-52;136.8;138.25;5.69;0.09;0.01479;5485.6;SK;1.45;;;;
ODH-52;138.25;140;45.79;3.1;0.15777;1408.1;MG;1.75;;;;
ODH-52;140;141.5;37.5;1;0.08627;2204.6;MG;1.5;;;;
ODH-52;141.5;142.6;45.58;0.99;0.12465;2158;MG;1.1;;;;
ODH-52;142.6;143.8;51.01;0.78;0.17952;1597;MG;1.2;;;;
ODH-52;143.8;148.6;7.85;0.49;0.0125;3411.3;SK;4.8;;;;
ODH-52;148.6;155.3;-1;-1;-1;-1;INT;6.7;;;;
ODH-53;0;3.9;-1;-1;-1;-1;SL;3.9;;;;
ODH-53;3.9;5.4;58.76;0.04;0.12676;983;MG;1.5;;;;
ODH-53;5.4;6.9;57.43;0.04;0.10944;1072.8;MG;1.5;;;;
ODH-53;6.9;8.4;58.12;0.11;0.0491;1022.3;MG;1.5;;;;
ODH-53;8.4;9.7;58.62;0.16;0.08494;1493.2;MG;1.3;;;;
ODH-53;9.7;11;59.81;0.2;0.10624;956.2;MG;1.3;;;;
ODH-53;11;12.25;48.82;0.02;0.23289;1438.9;SK;1.25;;;;
ODH-53;12.25;13.1;16.16;0.02;0.749;5125;SK;0.85;;;;
ODH-53;13.1;34.2;-1;-1;-1;-1;INT;21.1;;;;
ODH-54;0;3.1;-1;-1;-1;-1;SL;3.1;;;;
ODH-54;3.1;4.25;60.83;0.02;0.11495;896;SL;1.15;;;;
ODH-54;4.25;5.4;60.54;0.02;0.12893;874.5;SL;1.15;;;;
ODH-54;5.4;6.5;35.79;0.02;0.09049;3019.2;SL;1.1;;;;
ODH-54;6.5;8.8;56.86;0.01;0.1764;1153.1;SK;2.3;;;;
ODH-54;8.8;11.15;49.96;0.03;0.1231;1375.8;SK;2.35;;;;
ODH-54;11.15;13.65;14.78;0.15;0.66634;3636.3;SK;2.5;;;;
ODH-54;13.65;15.1;60.64;0.02;0.11934;1063.2;MG;1.45;;;;
ODH-54;15.1;16.6;65.31;0.01;0.04749;834.7;MG;1.5;;;;
ODH-54;16.6;18.1;55.81;0.03;0.13312;1049.6;MG;1.5;;;;
ODH-54;18.1;20.65;55.47;0.05;0.15608;1118.7;SK;2.55;;;;
ODH-54;20.65;196.15;-1;-1;-1;-1;INT;175.5;;;;
ODH-54;196.15;202.15;-1;-1;-1;-1;CZ;6;;;;
ODH-55;0;6.95;67.05;0.03;0.04182;492.6;MG;6.95;;;;
ODH-55;6.95;9.75;39.33;0.03;0.25241;2260.6;SK;2.8;;;;
ODH-55;9.75;12.35;58.05;0.03;0.03404;877.8;MG;2.6;;;;
ODH-55;12.35;14.95;26.78;0.05;0.02097;2121.4;SK;2.6;;;;
ODH-55;14.95;15.55;54.17;0.05;0.09;1247.4;MG;0.6;;;;
ODH-55;15.55;18.75;61.19;0.04;0.05901;836.2;MG;3.2;;;;
ODH-55;18.75;20.5;24.3;0.1;0.02821;2215;SK;1.75;;;;
ODH-55;20.5;22.1;64.36;0.05;0.05197;706.8;MG;1.6;;;;
ODH-55;22.1;23.6;61.61;0.14;0.07638;725.4;MG;1.5;;;;
ODH-55;23.6;25.1;63.46;0.17;0.06618;657;MG;1.5;;;;
ODH-55;25.1;26.1;64.45;0.1;0.04151;501.6;MG;1;;;;
ODH-55;26.1;28.1;65.05;0.09;0.01937;362.3;MG;2;;;;
ODH-55;28.1;29.6;62.94;0.09;0.02774;434.6;MG;1.5;;;;
ODH-55;29.6;31.1;63.48;0.13;0.10329;457.2;MG;1.5;;;;
ODH-55;31.1;32.6;62.39;0.06;0.22537;727.7;MG;1.5;;;;
ODH-55;32.6;34.1;61.91;0.09;0.15697;531.8;MG;1.5;;;;
ODH-55;34.1;35.6;67.31;0.06;0.04113;493.6;MG;1.5;;;;
ODH-55;35.6;37.1;65.49;0.09;0.03011;548.9;MG;1.5;;;;
ODH-55;37.1;38.6;64.52;0.07;0.05432;681.3;MG;1.5;;;;
ODH-55;38.6;40.1;64;0.07;0.07101;606.9;MG;1.5;;;;
ODH-55;40.1;41.3;64.35;0.09;0.10725;581;MG;1.2;;;;
ODH-55;41.3;42;50.93;0.23;0.1093;1557.4;MG;0.7;;;;
ODH-55;42;45.4;58.47;0.16;0.05378;990.3;MG;3.4;;;;
ODH-55;45.4;46.2;16.28;0.04;0.45791;4341.1;SK;0.8;;;;
ODH-55;46.2;47;55.26;0.07;0.17174;1227.9;MG;0.8;;;;
ODH-55;47;50.4;11.09;0.88;0.16594;5110.1;SK;3.4;;;;
ODH-55;50.4;52.8;57.69;0.09;0.07061;903.9;SK;2.4;;;;
ODH-55;52.8;55.1;56.91;0.6;0.08154;987.1;SK;2.3;;;;
ODH-55;55.1;56.6;59.68;1.36;0.23376;852;MG;1.5;;;;
ODH-55;56.6;58.1;56.79;3.73;0.49473;1098.5;MG;1.5;;;;
ODH-55;58.1;59.6;59.7;3.94;0.12251;931.5;MG;1.5;;;;
ODH-55;59.6;61.1;56.76;3.68;0.13243;904.8;MG;1.5;;;;
ODH-55;61.1;62.6;60.15;4.23;0.13364;1026.7;MG;1.5;;;;
ODH-55;62.6;64.1;54.88;3.5;0.12374;1229.7;MG;1.5;;;;
ODH-55;64.1;65.6;59.8;3.12;0.11485;1191.4;MG;1.5;;;;
ODH-55;65.6;67.1;58.82;2.98;0.09829;1101.9;MG;1.5;;;;
ODH-55;67.1;68.6;61.07;3.96;0.13033;1120.6;MG;1.5;;;;
ODH-55;68.6;69.8;60.61;3.95;0.12693;1067.6;MG;1.2;;;;
ODH-55;69.8;70.95;59.43;3.23;0.07878;970.2;MG;1.15;;;;
ODH-55;70.95;72.25;26.44;2.13;0.06495;1780.8;SK;1.3;;;;
ODH-55;72.25;73.5;55.57;4.1;0.11332;1291.4;MG;1.25;;;;
ODH-55;73.5;75;53.76;2.82;0.08298;1265.8;MG;1.5;;;;
ODH-55;75;76.6;54.66;3.87;0.14167;1343.5;MG;1.6;;;;
ODH-55;76.6;78.6;7.62;0.29;0.01334;3098.4;SK;2;;;;
ODH-55;78.6;101.25;-1;-1;-1;-1;INT;22.65;;;;
ODH-56;0;2.3;57.2;0.03;0.11265;1217.9;MG;2.3;;;;
ODH-56;2.3;4.7;64.23;0.02;0.04423;654.1;MG;2.4;;;;
ODH-56;4.7;7.1;67.05;0.06;0.04891;768.2;MG;2.4;;;;
ODH-56;7.1;10.2;44.91;0.02;0.02247;1592;SK;3.1;;;;
ODH-56;10.2;13.4;38.44;0.02;0.05637;1774.7;SK;3.2;;;;
ODH-56;13.4;16.5;21.09;0.02;0.03435;2532.6;SK;3.1;;;;
ODH-56;16.5;18.75;63.59;0.07;0.03576;629.5;MG;2.25;;;;
ODH-56;18.75;21.1;27.77;0.02;0.11136;2756.4;SK;2.35;;;;
ODH-56;21.1;23.3;32.57;0.06;0.06729;2190.8;SK;2.2;;;;
ODH-56;23.3;24.7;16.28;0.03;0.1904;2671.9;MG;1.4;;;;
ODH-56;24.7;26.6;58.06;0.03;0.09487;957.3;SK;1.9;;;;
ODH-56;26.6;28.5;52.29;0.02;0.08589;1036.8;SK;1.9;;;;
ODH-56;28.5;29.8;52.24;0.02;0.06976;1040.8;MG;1.3;;;;
ODH-56;29.8;31.1;54.17;0.06;0.10709;948.7;MG;1.3;;;;
ODH-56;31.1;32.4;61.13;0.01;0.15618;747.6;MG;1.3;;;;
ODH-56;32.4;33.95;44.17;0.63;0.08546;1200.5;MG;1.55;;;;
ODH-56;33.95;34.5;53.78;0.15;0.11999;905.4;MG;0.55;;;;
ODH-56;34.5;36.2;5.92;0.13;0.00653;1239.3;SK;1.7;;;;
ODH-56;36.2;37.95;3.61;0.07;0.0042;641.7;SK;1.75;;;;
ODH-56;37.95;39.25;50.68;0.08;0.13437;859.9;MG;1.3;;;;
ODH-56;39.25;40.6;32.68;0.27;0.10424;1828.1;MG;1.35;;;;
ODH-56;40.6;41.6;54.49;1.42;0.04794;551.1;MG;1;;;;
ODH-56;41.6;43.5;7.9;1.26;0.0124;2323.3;SK;1.9;;;;
ODH-56;43.5;45.45;12.12;2.35;0.02324;2669.3;SK;1.95;;;;
ODH-56;45.45;46.95;50.03;2.69;0.11777;1255.3;MG;1.5;;;;
ODH-56;46.95;48.5;54.43;3.23;0.14542;989.3;MG;1.55;;;;
ODH-56;48.5;50;50.85;4.77;0.19099;1206.5;MG;1.5;;;;
ODH-56;50;51.5;58.29;1.61;0.09082;741.5;MG;1.5;;;;
ODH-56;51.5;53;56.44;3.05;0.14328;695;MG;1.5;;;;
ODH-56;53;54.5;54.23;3.52;0.093;933.6;MG;1.5;;;;
ODH-56;54.5;56;48.65;3.89;0.12708;1198.4;MG;1.5;;;;
ODH-56;56;57.5;55.46;3.5;0.12681;982;MG;1.5;;;;
ODH-56;57.5;59.3;57.39;4.34;0.11094;946.4;MG;1.8;;;;
ODH-56;59.3;60.15;43.84;2.37;0.06634;1428.5;SK;0.85;;;;
ODH-56;60.15;61.6;60.3;3.44;0.13245;845.9;MG;1.45;;;;
ODH-56;61.6;63.05;61.06;2.89;0.11421;848.4;MG;1.45;;;;
ODH-56;63.05;64.5;62.04;3.97;0.11976;786.1;MG;1.45;;;;
ODH-56;64.5;66;54.24;3.48;0.12428;1155.4;MG;1.5;;;;
ODH-56;66;67.4;59.7;3.4;0.10609;914.8;MG;1.4;;;;
ODH-56;67.4;67.8;28.97;2.33;0.06453;2174.8;MG;0.4;;;;
ODH-56;67.8;69.2;55.59;4.1;0.10452;963.7;MG;1.4;;;;
ODH-56;69.2;70.6;58.43;3.91;0.10961;880.7;MG;1.4;;;;
ODH-56;70.6;72;62.34;4.49;0.15658;751.2;MG;1.4;;;;
ODH-56;72;73.2;59.82;4.23;0.17472;860;MG;1.2;;;;
ODH-56;73.2;74.7;8.03;0.38;0.0159;5776.1;INT;1.5;;;;
ODH-56;74.7;86.95;-1;-1;-1;-1;INT;12.25;;;;
ODH-57;0;3;43.16;0.03;0.14001;1853;MG;3;;;;
ODH-57;3;6;59.33;0.03;0.0664;872.6;MG;3;;;;
ODH-57;6;9;61.14;0.05;0.1047;816.2;MG;3;;;;
ODH-57;9;12.6;26.89;0.05;0.5777;2200.7;SK;3.6;;;;
ODH-57;12.6;14.1;60.68;0.11;0.09889;947.8;MG;1.5;;;;
ODH-57;14.1;15.25;61.65;0.04;0.10036;769.2;MG;1.15;;;;
ODH-57;15.25;16.4;61.65;0.78;0.07927;726.2;MG;1.15;;;;
ODH-57;16.4;18.8;13.05;1.99;0.28719;3191.7;SK;2.4;;;;
ODH-57;18.8;21.15;9.28;1.36;0.07046;2924.6;SK;2.35;;;;
ODH-57;21.15;21.95;57.59;0.68;0.02442;1272.1;MG;0.8;;;;
ODH-57;21.95;23.2;8.63;1.03;0.06457;3295;SK;1.25;;;;
ODH-57;23.2;24.7;51.99;0.79;0.08102;1400;MG;1.5;;;;
ODH-57;24.7;26.2;60.05;1.82;0.08883;976.9;MG;1.5;;;;
ODH-57;26.2;27.7;61.02;5.38;0.41653;964.4;MG;1.5;;;;
ODH-57;27.7;29.2;60.03;5.51;0.23484;961.3;MG;1.5;;;;
ODH-57;29.2;30.7;57.7;2.93;0.25375;986.6;MG;1.5;;;;
ODH-57;30.7;33.85;14.28;0.93;0.10682;3214.2;SK;3.15;;;;
ODH-57;33.85;35.5;52.9;5.95;0.28969;1482.7;MG;1.65;;;;
ODH-57;35.5;37.6;13.41;0.81;0.02546;5477.1;SK;2.1;;;;
ODH-57;37.6;46.1;-1;-1;-1;-1;INT;8.5;;;;
ODH-58;0;4.35;-1;-1;-1;-1;SL;4.35;;;;
ODH-58;4.35;7.1;60.19;0.03;0.05331;958.5;MG;2.75;;;;
ODH-58;7.1;8.7;62.29;0.025;0.05686;798.9;MG;1.6;;;;
ODH-58;8.7;10.1;64.39;0.02;0.06041;639.3;MG;1.4;;;;
ODH-58;10.1;10.6;50.1;0.03;0.10598;1399.9;SK;0.5;;;;
ODH-58;10.6;12.1;64.68;0.02;0.03166;507.2;MG;1.5;;;;
ODH-58;12.1;13.6;64.48;0.02;0.05497;460.4;MG;1.5;;;;
ODH-58;13.6;14.7;66.73;0.02;0.04145;510.7;MG;1.1;;;;
ODH-58;14.7;16.1;66.105;0.02;0.03832;502.8;MG;1.4;;;;
ODH-58;16.1;18.1;65.48;0.02;0.03519;494.9;MG;2;;;;
ODH-58;18.1;19.1;64.76;0.585;0.08045;556.4;MG;1;;;;
ODH-58;19.1;20.6;64.04;1.15;0.12571;617.9;MG;1.5;;;;
ODH-58;20.6;22.1;63.9;0.9;0.04386;605.3;MG;1.5;;;;
ODH-58;22.1;23.6;65.16;0.54;0.05178;589.7;MG;1.5;;;;
ODH-58;23.6;25.1;63.71;1.97;0.08438;657.6;MG;1.5;;;;
ODH-58;25.1;27.5;57.01;3.36;0.77728;725.5;MG;2.4;;;;
ODH-58;27.5;28.2;54.97;4.07;0.7386;789.9;MG;0.7;;;;
ODH-58;28.2;29.75;50.17;3.57;0.5976;1048.4;MG;1.55;;;;
ODH-58;29.75;31.3;53.4;3.18;0.09082;1320.7;MG;1.55;;;;
ODH-58;31.3;33.1;40.52;3.03;0.09148;1940.2;SK;1.8;;;;
ODH-58;33.1;34.9;41.04;4.64;0.04735;1426.9;SK;1.8;;;;
ODH-58;34.9;40.75;8.75;0.54;0.02396;6038.7;SK;5.85;;;;
ODH-58;40.75;46.6;8.15;0.46;0.02678;3611.8;SK;5.85;;;;
ODH-58;46.6;46.85;52.96;9.01;0.7961;2294;MG;0.25;;;;
ODH-58;46.85;49.4;3.02;0.05;0.01561;1874.3;SK;2.55;;;;
ODH-58;49.4;51.9;13.16;0.73;0.08128;2584.8;SK;2.5;;;;
ODH-58;51.9;52.4;9.13;0.82;0.05403;3265.5;INT;0.5;;;;
ODH-58;52.4;54.4;8.01;0.44;0.02463;2359.4;SK;2;;;;
ODH-58;54.4;56.4;7.19;0.68;0.03816;2778;SK;2;;;;
ODH-58;56.4;58.6;7.57;0.73;0.03762;2797.5;SK;2.2;;;;
ODH-58;58.6;61.7;6.74;0.33;0.01704;3253.4;SK;3.1;;;;
ODH-58;61.7;72.8;-1;-1;-1;-1;INT;11.1;;;;
ODH-59;0;3.6;-1;-1;-1;-1;SL;3.6;;;;
ODH-59;3.6;131.75;-1;-1;-1;-1;INT;128.15;;;;
ODH-59;131.75;134.55;-1;-1;-1;-1;FLL;2.8;;;;
ODH-59;134.55;144.55;-1;-1;-1;-1;INT;10;;;;
ODH-59;144.55;145.2;-1;-1;-1;-1;FLL;0.65;;;;
ODH-59;145.2;214.45;-1;-1;-1;-1;INT;69.25;;;;
ODH-60;0;2.3;-1;-1;-1;-1;SL;2.3;;;;
ODH-60;2.3;3.75;54.99;0.02;0.02637;1433.4;MG;1.45;;;;
ODH-60;3.75;5.2;66.5;0.08;0.02624;871.9;MG;1.45;;;;
ODH-60;5.2;6.9;29.65;0.02;0.08746;1165.3;SK;1.7;;;;
ODH-60;6.9;8.9;57.25;0.03;0.10155;1329;SK;2;;;;
ODH-60;8.9;10.9;55.63;0.03;0.10318;1319.4;SK;2;;;;
ODH-60;10.9;12.25;59.68;0.08;0.10037;1130.4;MG;1.35;;;;
ODH-60;12.25;13.6;58.3;0.21;0.10635;1076.2;MG;1.35;;;;
ODH-60;13.6;15;57.11;0.08;0.0487;1028.2;MG;1.4;;;;
ODH-60;15;16.35;52.75;0.1;0.06328;1420.4;MG;1.35;;;;
ODH-60;16.35;17.9;65.68;0.07;0.05408;1141.4;MG;1.55;;;;
ODH-60;17.9;19.5;64.02;0.04;0.04308;983;MG;1.6;;;;
ODH-60;19.5;21.1;57.53;0.08;0.1003;818;MG;1.6;;;;
ODH-60;21.1;22.7;60.79;1.29;0.28003;841.3;MG;1.6;;;;
ODH-60;22.7;24.3;63.5;0.12;0.0789;670.7;MG;1.6;;;;
ODH-60;24.3;25.9;64.57;0.09;0.0717;604.9;MG;1.6;;;;
ODH-60;25.9;27.45;62.36;0.61;0.17712;797.2;MG;1.55;;;;
ODH-60;27.45;29.8;56.19;0.19;0.1352;1136.1;SK;2.35;;;;
ODH-60;29.8;32.15;54.06;0.16;0.11758;1465.9;SK;2.35;;;;
ODH-60;32.15;35.45;48.65;0.02;0.07539;1779.6;SK;3.3;;;;
ODH-60;35.45;38.75;39.69;0.05;0.02749;1725.7;SK;3.3;;;;
ODH-60;38.75;40.5;54.24;0.05;0.06121;1415.8;MG;1.75;;;;
ODH-60;40.5;42.2;57.29;0.19;0.07681;1255.8;MG;1.7;;;;
ODH-60;42.2;42.5;41.51;0.4;0.29587;1931.9;SK;0.3;;;;
ODH-60;42.5;44.1;62.36;0.03;0.03926;838.8;MG;1.6;;;;
ODH-60;44.1;45.75;65.51;0.05;0.03275;728.3;MG;1.65;;;;
ODH-60;45.75;47.8;36.42;0.03;0.08853;1932;SK;2.05;;;;
ODH-60;47.8;49.3;58.52;0.1;0.07331;792;MG;1.5;;;;
ODH-60;49.3;50.8;59.36;0.38;0.06333;800.2;MG;1.5;;;;
ODH-60;50.8;52.3;59.95;0.21;0.02868;668.4;MG;1.5;;;;
ODH-60;52.3;53.8;63.47;0.23;0.03663;566.2;MG;1.5;;;;
ODH-60;53.8;55.3;64.37;0.09;0.04614;550.1;MG;1.5;;;;
ODH-60;55.3;56.8;61.6;0.04;0.06569;751.3;MG;1.5;;;;
ODH-60;56.8;58.3;60.21;0.01;0.06227;617.5;MG;1.5;;;;
ODH-60;58.3;59.8;67.75;0.04;0.02169;543.1;MG;1.5;;;;
ODH-60;59.8;61.3;66.12;0.02;0.03835;431.8;MG;1.5;;;;
ODH-60;61.3;62.8;65.13;0.15;0.03419;528.2;MG;1.5;;;;
ODH-60;62.8;64.3;68.2;0.11;0.0217;403.9;MG;1.5;;;;
ODH-60;64.3;65.8;66.37;0.08;0.01247;503.5;MG;1.5;;;;
ODH-60;65.8;67.3;69.18;0.07;0.01096;404.8;MG;1.5;;;;
ODH-60;67.3;68.8;67.93;0.17;0.01639;603.7;MG;1.5;;;;
ODH-60;68.8;70.3;69.18;0.1;0.00501;507.5;MG;1.5;;;;
ODH-60;70.3;71.8;68.76;0.12;0.02676;404;MG;1.5;;;;
ODH-60;71.8;73.3;67.87;0.08;0.01399;382.8;MG;1.5;;;;
ODH-60;73.3;74.8;66.02;0.01;0.0258;536.5;MG;1.5;;;;
ODH-60;74.8;76.3;62.42;0.07;0.01736;635.5;MG;1.5;;;;
ODH-60;76.3;77.8;62.36;0.08;0.02956;791.3;MG;1.5;;;;
ODH-60;77.8;79.3;62.41;0.02;0.03373;765.5;MG;1.5;;;;
ODH-60;79.3;80.8;61.27;0.01;0.05831;748.9;MG;1.5;;;;
ODH-60;80.8;82.3;58.49;0.01;0.05728;927.5;MG;1.5;;;;
ODH-60;82.3;83.8;63.17;0.43;0.01485;976.3;MG;1.5;;;;
ODH-60;83.8;85.3;59.7;0.11;0.02499;977.5;MG;1.5;;;;
ODH-60;85.3;86.8;60.6;0.05;0.06788;777.7;MG;1.5;;;;
ODH-60;86.8;88.1;62.16;0.38;0.07501;785.2;MG;1.3;;;;
ODH-60;88.1;89.6;60.1;3.49;0.21334;1039;MG;1.5;;;;
ODH-60;89.6;91.3;60.82;4;0.09543;1041.8;MG;1.7;;;;
ODH-60;91.3;92.9;61.99;4.16;0.04003;1258.2;MG;1.6;;;;
ODH-60;92.9;94.45;61.02;4.29;0.00894;1478.9;MG;1.55;;;;
ODH-60;94.45;94.9;40.71;2.06;0.00829;1926.6;SK;0.45;;;;
ODH-60;94.9;95.25;58.15;1.19;0.02431;1279.8;MG;0.35;;;;
ODH-60;95.25;96.2;20.79;4.57;0.00302;2808.6;SK;0.95;;;;
ODH-60;96.2;97.6;44.89;2.91;0.00851;1355.3;MG;1.4;;;;
ODH-60;97.6;98;4.27;0.43;0.00378;458.6;MAR;0.4;;;;
ODH-60;98;98.6;44.59;2.71;0.02017;1146.4;MG;0.6;;;;
ODH-60;98.6;104.2;7.39;0.62;0.00864;1263.3;MAR;5.6;;;;
ODH-60;104.2;109.75;10.73;0.85;0.01263;1787.2;MAR;5.55;;;;
ODH-60;109.75;114.75;-1;-1;-1;-1;INT;5;;;;
ODH-60;114.75;116.2;-1;-1;-1;-1;FLL;1.45;;;;
ODH-60;116.2;147.85;-1;-1;-1;-1;INT;31.65;;;;
ODH-61;0;3.4;-1;-1;-1;-1;SL;3.4;;;;
ODH-61;3.4;20.9;-1;-1;-1;-1;INT;17.5;;;;
ODH-61;20.9;21.9;-1;-1;-1;-1;FLL;1;;;;
ODH-61;21.9;28.7;-1;-1;-1;-1;INT;6.8;;;;
ODH-61;28.7;31.4;-1;-1;-1;-1;FLL;2.7;;;;
ODH-61;31.4;74.2;-1;-1;-1;-1;INT;42.8;;;;
ODH-61;74.2;76;-1;-1;-1;-1;INT;1.8;;;;
ODH-61;76;76.4;-1;-1;-1;-1;INT;0.4;;;;
ODH-61;76.4;106.3;-1;-1;-1;-1;INT;29.9;;;;
ODH-61;106.3;107.35;46.8;1.05;0.05658;1317.3;MG;1.05;;;;
ODH-61;107.35;108.45;40.32;1.45;0.02714;1611.6;MG;1.1;;;;
ODH-61;108.45;111.4;7.66;0.65;0.00987;2496.7;SK;2.95;;;;
ODH-61;111.4;112.9;43.35;0.83;0.02482;1867.8;MG;1.5;;;;
ODH-61;112.9;114.85;13.91;0.6;0.04466;3486.4;SK;1.95;;;;
ODH-61;114.85;116.4;52.22;4.83;0.08804;1547.6;MG;1.55;;;;
ODH-61;116.4;117.9;51.2;2.72;0.1451;1408.2;MG;1.5;;;;
ODH-61;117.9;119.4;25.55;4.54;0.04175;2841.7;MG;1.5;;;;
ODH-61;119.4;120.9;39.29;1;0.04807;1566.6;MG;1.5;;;;
ODH-61;120.9;122.4;45.7;2.6;0.09716;1684.8;MG;1.5;;;;
ODH-61;122.4;123.9;53.3;3.34;0.20009;2278.6;MG;1.5;;;;
ODH-61;123.9;125.4;50.32;1.27;0.03233;1779.3;MG;1.5;;;;
ODH-61;125.4;126.9;41.56;5.01;0.10403;2501.1;MG;1.5;;;;
ODH-61;126.9;128.4;47.61;2.61;0.15736;1531.7;MG;1.5;;;;
ODH-61;128.4;129.9;50.16;4.61;0.20459;1735.7;MG;1.5;;;;
ODH-61;129.9;131.4;59.41;2.57;0.15287;984.2;MG;1.5;;;;
ODH-61;131.4;132.8;55.23;2.21;0.09122;1692.3;MG;1.4;;;;
ODH-61;132.8;133.7;55.52;3.95;0.1238;1256.4;MG;0.9;;;;
ODH-61;133.7;135.45;50.96;2.01;0.10216;1522.1;MG;1.75;;;;
ODH-61;135.45;137.25;47.22;1.72;0.06355;1677.5;MG;1.8;;;;
ODH-61;137.25;138.5;9.15;2.52;0.03107;3503.2;SK;1.25;;;;
ODH-61;138.5;139.1;44.85;2.76;0.07864;2182.9;MG;0.6;;;;
ODH-61;139.1;141.95;10.08;1.25;0.01819;3386.3;SK;2.85;;;;
ODH-61;141.95;143.5;36.61;3.33;0.03625;2386.2;MG;1.55;;;;
ODH-61;143.5;145.05;49.2;3.02;0.07043;1575;MG;1.55;;;;
ODH-61;145.05;150.3;4.6;0.16;0.0158;3316.8;INT;5.25;;;;
ODH-61;150.3;152.9;9.95;0.22;0.02025;2567.9;SK;2.6;;;;
ODH-61;152.9;153.3;41.38;0.66;0.02348;1843.1;MG;0.4;;;;
ODH-61;153.3;155.2;4.69;0.13;0.01209;3581.7;SK;1.9;;;;
ODH-61;155.2;156.65;51.94;0.46;0.02169;1825.1;MG;1.45;;;;
ODH-61;156.65;158.1;50.12;2.28;0.12206;1674.6;MG;1.45;;;;
ODH-61;158.1;159.6;48.81;1.16;0.04675;2131.6;MG;1.5;;;;
ODH-61;159.6;160.6;13.67;0.13;0.00846;3087.3;SK;1;;;;
ODH-61;160.6;162;48.62;0.64;0.02486;1825.8;MG;1.4;;;;
ODH-61;162;163.4;46.09;1.23;0.03907;2082.7;MG;1.4;;;;
ODH-61;163.4;164.9;47.81;1.28;0.04522;1902.4;MG;1.5;;;;
ODH-61;164.9;166.4;53.01;2.66;0.05188;1418.7;MG;1.5;;;;
ODH-61;166.4;167.9;47.11;1.76;0.05758;1844.5;MG;1.5;;;;
ODH-61;167.9;169.4;53.39;3.52;0.11841;1501.4;MG;1.5;;;;
ODH-61;169.4;170.9;53.44;2.66;0.09427;1610;MG;1.5;;;;
ODH-61;170.9;172.4;50.84;3.47;0.13652;1759.9;MG;1.5;;;;
ODH-61;172.4;173.85;53.44;3.81;0.11333;1269.6;MG;1.45;;;;
ODH-61;173.85;176.1;9.38;2.04;0.12511;4492;SK;2.25;;;;
ODH-61;176.1;176.75;39.19;2.91;0.15994;2228;SK;0.65;;;;
ODH-61;176.75;177.25;12.14;5.26;0.11432;3898.6;SK;0.5;;;;
ODH-61;177.25;178.4;39.24;1.38;0.05413;2003.2;MG;1.15;;;;
ODH-61;178.4;181.8;11.24;2.07;0.08839;4007.9;SK;3.4;;;;
ODH-61;181.8;185.1;10.95;1.59;0.05882;3968.8;SK;3.3;;;;
ODH-61;185.1;185.5;50.8;3.29;0.07476;1430.5;SK;0.4;;;;
ODH-61;185.5;186.3;14.77;0.45;0.01495;3576.2;SK;0.8;;;;
ODH-61;186.3;188.15;50.91;1.74;0.05965;1647.2;MG;1.85;;;;
ODH-61;188.15;189.35;14.35;1.82;0.04587;1946.3;SK;1.2;;;;
ODH-61;189.35;191.15;48.83;2.97;0.09799;920.8;MG;1.8;;;;
ODH-61;191.15;193.05;51.28;3.32;0.0773;861.3;MG;1.9;;;;
ODH-61;193.05;194.6;60.11;5.36;0.18009;837.5;MG;1.55;;;;
ODH-61;194.6;196.1;59;3.39;0.11056;961.8;MG;1.5;;;;
ODH-61;196.1;197.6;59.61;1.11;0.03606;864.2;MG;1.5;;;;
ODH-61;197.6;199.1;60.26;0.19;0.01394;627.8;MG;1.5;;;;
ODH-61;199.1;200.6;60.48;0.22;0.0077;870.6;MG;1.5;;;;
ODH-61;200.6;202.1;59.86;0.4;0.0044;853;MG;1.5;;;;
ODH-61;202.1;203.6;59.74;0.43;0.00734;1051.3;MG;1.5;;;;
